key,plaintext,ciphertext
7024b356758fa2fd6da5618ef13e21e3,ab1e8367730d5e7967fe1368eab5b79c49df76e3137b22fb25ebfc99069884cb,6191255903e1069347be599822cd79e7ec87246e9aaa76bf3fce9194edc78dd6
f55d98d24ada0c1d900184bec8afe567,0ebe49916aa3f96a7d45c007502756e92eb7f1f82de237f782057c2bc2b852ac,b548f1c851865a937a397d259227be4664caddd969e53c59d8e1c23bf24ffef6
2c6e26cf3162423da35c812edf1113be,ad62ec2746cb5bb314686bf9d8006a376b48e4abb2e49e0a36381101acd90ae4,c37c3ccb3e1c22840528480836ad5c67b2bab82bf9c04de0f8d23da87597b639
d8c7bfa2fbb837001451a4aeb1dde4ff,5e40009b631038443bec5a5b21632faec161de16f871030e53a4e758d7075488,874c10aff5840ca1757f49b804c4140467fc45bd12ff5010acd2a588600d8307
772f37966a6ef499c9dcc6989caa1bab,a0551a4d023bb65ad28410e3b8f7c75e59b09f512cec3f56a1cdf199ccf6a38b,793003d71037332d512ac6ed84a93822a83f2efa09c20beac7dca2805ef057d5
218ec41867826f312d01e9f4024d741b,c96023a0a32d55016ef29ff57ed649452136b070aa4b6704403f012a7188e81c,25e07cf2f54130c49625eb5f5d821be734e7af1f49a07c8b47e2506447d634b0
911cd4d6d6d674436207d191e937dd2e,3afd7ffc1043b739a7c9c137f24c76076ac311be1753f1f90a1609bdb816a6f1,800cf332a9644f062c71e19913a76f0ab4c76e5b553f3f335d147173e6c4ede2
cd7105fd669dde9d34da5cb03c4420f0,4cf42de586b96574c8a06e0fba6cac15d99228a0e70ccfd46828b7a3caf80976,b20f1a5e7569cf2c3b811bf8342157361d00ca473070906a23326be249b92fe8
a3cb25204b4649e7b12f829117be4297,90ed0435fca5b52a8d3f785d70b999f70d32949ab6c5722f75d6d010fd06e525,3b300665b2c85aedb3b51cd1a79974b8540128c1d9472229cd3f43952893314e
20c30f42aa80d8642bed95a5171bad81,ad4f4bf046505069780198cd5cff444ed329855d0838437302377369c0ae2548,36bd85dd8b45c9cba41c5a5e48e5e5fa7ce6b091ff69179e0977cf28f0804057
f800f3739818ca74c5dd24dd46e31895,e7ef345e08a17dfafe1dfdf9fb72de2e44adbcfdeed55cccd4618cd18b43225d,c6c4832fb61d67d38529d1620ec5af7d0d534f5d59e0f93aad9e30351b01b743
ec96e4c1387b776ad688131f0473cf4a,e4cc0dacd9b8c5eb046f6197da7243e39e8f0f28e38a8626fcc3513ca23829c8,8d907d7be2bcbeb8d8c5f5d6f923e16ba472fe6f67fa4b0dacc7ca4a1ab2052f
4d36a446601af407e0f7c44cf603c4dc,ba76ee7844d1c78e8b64a2cd34fe9fa2f9daff3717f9b09f168fa9f8120325c6,afbe4283ae421ac4365d50449be84087b88eb3495702987642cecf57666828a7
57edd2e2dba705ef4d16267b430df46e,cc07aca647074be6894fbeb3a5f627eb3ff54a0e4b1147ca9f8b1a7909b2f343,9855b970be81b7ff64e4d87bd1130393ff2aa186671050973d78bf7816a5c622
c1f3e2cf220544686501092f12e6aa04,28f57605131b257dbbb2bbb60f6a192bad710bb7da3f6be4b39caf2b080dbdce,0d9f0ad1b0118f6f64a6fe7f1129f84552e5d0d084913033ec1d3c289d331b8c
ae53778f660b5b337b6e67675be4f6a3,1d45226bab070a508013b9a0ed4a2e942930787082780f5ca1bcff3d0e601580,d637ffb081e0fc638c97c572f936b26b06b5b20dfe4d4b944cb0fad40818b328
a3c6d3476da4cf647640edb597b570bf,9187b9c3204995806da90cb8375124402f2be688819bfedefd1af51171d9b70d,58f96ce6cfc28acb5ab48d66e0e24ecafeda8726a926848a4dd2b304202a71e5
0c03a555601c573a84087a92ebd30c4c,6e9a22ab2e93a4e11d39944c104fe1f12f0f6b6cf1ac14b5d4713125868c95e4,793df443e78b1fbc5a7b89ffbea1d63d9cf28e0dc23ab42517e4703bff233206
9bca6d6eeac055c99d19d9bf3235b129,c4d0ce916209122c64072ac1ac964cdf4038c1bc76fc48360dbae42ef5739ede,298ee4e6ca41b00f6d24f4a9cfd16b8c67b6cd3fcf137c2b6ff2eb2a513f10ad
e50ffa9bb299521daa8598b236402e0c,7d24749813dacae93ff0f64c95d4978b000598800acfe362b1605788fd011a86,6a498d20e4d90a98e7e2389ec0e0254ab4f5dd840a9d4f9e1f0f85cceba6011a
b358ec95b5f9c1d31db3191af1b21b84,b3e5a6437e04d2c31f4031d6362dcd6855d0fe23f366f63dc17c56ad4f3dbc1e,bc6070c857ed0ddd0f1cd51a3bbd516332b4acccf33dd8357b1312a5c9a93fcb
22ab6357d0b7ce28300ec610a3db40a5,5270acc9d998623062d827de80f128e7258d6715244c12e5b47798fe8b35ccd0,7e9f95f1d7ab493caa8c839a7e152d2e667ba979b92282308bbe03e19bc8e2c6
760dd05d8b67ef71fafe126520ccbf48,6b255f07705befa9e74a285f0c335e0308bd4bfc3f549758c1abbc088491deb3,865c08f560a6e0313a3442253d70efc764063e4b6382826960cda7d9d4f57a94
018de6ca7279a36c178d7704f36397f4,7798db7165eee2f26abf261c86a7056217707b22f335bfad940fe1c5951cbf09,25cd27803d1313034279c14438eb13b6a389aaa644c7b1f4ceddb77221ff82b3
619c4977de98d90db839d86abb2409de,07e3dbfaa3bd8bdcb251442b4a4bcf6ee54176a596dd77fb1c4f262a0572672e,20252ba521733136bc2ceb80f2706429606e783e24dd668dfd0cd1696ba5c8f7
9e3d99d4dc9d4867329a331cf4302b65,67b222b292844f0bf04303de486b617254c75a440dd64863c2fde56bc3cfd4da,cf7b02c91c4b9a79ae1e0d2c094c8518f997e2bb4434e87dfd1f1c936496e790
9d7cd8fe618734549bcf5ffb7703a82b,c6b55644e7414ff99f5ea6007c43e12e705bfa1e4c0e7a65ad97f0656feb8e93,dede7e078469add7f9beed4a64887c7ace66c7c84fb053cc86d0a26a25e4356d
a26849e34369def2cbcd1dc91ff14365,66bda3bc3f5623df380cd5954f9e30414fe4534fcd52db6c76be018f6ae2a1f0,c94aca7387e7b60dc5b24e6883948f35684bdfbed187d9aa3a61a7056a7b958c
80059a5ed59c507451ae23d14178359b,7d3d5c6f388419c7b7d181432deb3d80bb438a0bef34c8baaee3fbac93bbaf7f,036db1d39e7f8c2647d70e6ec5cb210c561b3b82f543bc0d8ff0343839e238de
0935a021752bf782ebc41ac7e0cbc801,40929365c59290e86257a78956ed64c11a126508f77de72dac289163c1a58139,1806e517063180f434d977be749371548253542eb32f4819b185daab2d0acabc
d9c0c9402bafb4e88894868c6d315e68,6b7807ea74506b22cadacfba576912ce5505cb6c60960ea57449afdc3dec3d44,b8c38487ece538ee70092fd7d45f20e58e7616f76db9a3c6b2636e2fe90d379e
a213efbd24e10f6a8531a2bdd370fd4c,22618613cb1d8635745a9511c65e106811d3e5e8baf784e208c67370600683d2,77c52d8e697db861549f68113e64401d81244a6690513048cf5ea441c991a7d2
422d3cfab4223fd53ef1f52d45b3e0ab,cb2e1c8a383994395d240265e9ffde8af28eb832bc9f3b12879b625456d3a47b,9843a3baae49f0445db20d13e683e2de37f213203185020aa0ee174e0ab29b99
4ad48b14a42c57af33b22d8e3693be54,56f6e2fa773511ea8d8338ea9ef0d187b3825cc967bdefcea2fb524805d410a2,e1e177843c742570fe11532a252ab66504a7bdd914cff4eb4352cd518eb10bf7
a2612f5e698e93a3503f9eadb412cd9d,9e2ccec446b47443fa2b882378e16bdd29cad8e0f8f63fb528f7269fef5c8881,324b9a17863dde6455e0a079e013a08e10cdba307e060546e96148fb84b6a2af
dc36032253aecb66fc4acda070c6b3eb,f18a61bbb7eb888c973dc66154bf77ab511854485e5ea8a122fc27b2636d24ed,d4ab35302913827d1142fec6bdb4b6b3dd9fb4509b4c00d03a0d9453153d3ac1
2f1bdcd2e3bc82f5f2bf6457f0488403,196b647970ee1a2de587b6ad331927f6f126b0567e8d630b1f3daff0b448d098,d4ec3f145b6855156ffe823ad1d4a0d03d42031f0f5bcf4d05b188ec575cb990
19f1e3f5edae6a3fbe509a5ce51cebfc,14c28f43a928f1e51f349a54a37040356cc8832d935fc0fdf5059edc99c44608,b4350f85f02b2db8707a96d87ed83a7f21d69086a2e9e649309c1897ca13b3dc
b46402b1a7125bc26d341615c8a9e10f,8ba4a8e8f8bec08b4d666e50f8efe767e035fdcb5eec0e9a8a8ccf5923672c36,19c6e6660fa3a3101e6785f7b8ce8c3c6d563bb82937322c5391e832123bf7c5
54a8d41443473018c27e33abd5e10664,d384f9c3f47d7192d18dd8267eacb16c641c19d5ad906f9acc5a0ee7981fcea6,896a8046c4310dbcb6f298693aa61d9d9a18506a6b6f249e82e6792183a7c29b
3cfdea38b22c59041d0e1aa015562875,e975dbf45df13912b7d1f3ee221b9b111335e625f334400c141b8ddab377adac,1c60e4679cef7533dd156bc1fb681f960bbd933a2cf4c4e08eedaeec42504bc1
f922b565928d4f846da09fe9d92e940a,429bbe097a0ac632a719bed63ec3913a72e3c60751575e3d5d53261b3b6909d4,04418f978b141e496d5cf4f14978150c7e9a189752033527194a63891bf6314e
fd259478fabd952e161e9a05995300fd,6b09a0c798db116e20e8586ee37b5a92c193f419f125da2b11b76a9cab06458e,29abf1b1bb46ef014604774cb115fcedd453b449c2e9d91622a0937c8c7dacfc
b455fec5af849e409f6782eb6725c625,9c8fa6ecbcd6a8941cc2e040cb8c454b159d72dfad336d4ad0f1d4de9cd82bbe,a9832a32fe510e1dd0abc5c4d75bd45d2910d3003c5001b50c94709a1399062a
b3c29c5efdc28234b9643959a7a9c7e6,603e24cd78f572010eb6791e3c6c8779af8f2c509ab0c3721c08e2c0c7b3e47a,2f92c3b475ccfd2a332febae3446c43a777b4796a5037809531226bd5c31f82d
876c21171db7fd26bb10b2f4bbffb2ee,30be4c6898bf0a42f40a63999cf3b72ed8111c87413f81f92fc58b597f16a2f0,732f0c90833e3b0d06d5b5c2a867e7667e8e3d2648ab7ac675d46cc462f28f86
65bba2ee5ad7b68519391dc597a4f8ac,84fbc6613041ade17fd11280ac2e99ad378a8b7d26399f301bdfa1ae9234a0a1,371fc100f49c7ebd34db0ec42acbbb133837268633ae7ce2ed20114798504475
76e24401dcdcb89549fec06e17447ff6,0441ecb15f435eb1bf68b6f5c18452376acbcfd13b4a532588f1372d30528310,0ed70d1a1669e0c8a84020052e03807c5a3bcb4d227f802c59a29e7f4d74c225
5730788493855217debcc0e839b192e1,14f4bb36df9b9294f17cce71a6e83588b2b246667a8c7cf0616c6a971f14367d,7c5eb86221ab15efc1eec72c4465aa16092c35e95b481a1ef669d6b5c17c8839
144f75d3bbc021cda711f5b39829dc32,96f1ea5b4c69bdcf77402dace297e44710c90e361046ccd5d36dc3cc253dd0de,9af4aac16ff6e46c9a5b41b6e277809292bdb3c2027fc3583a5d972fe92add5c
1c39561ac68bc68788c423375d5bd809,2489ce1b7050ca0c2fcc823564ee0ade12a15492f8a55f0df270260fcfb3116a,b9d9e3fa234a29991960cb1b681c645ef2cb9f31a448fce79494fe6ceb70eb3e
b79733df153c8398dfd4b8e2ae5e53b1,3278f98dd7467952881401e1f8c817de0d7c220b1d454e6b4c9d9ac79cab2960,095a1c19e3c50a1aee26c5e5ec7a565308f8c8169beedabc0db040d6fc3e7d5d
b8b70146a228bb54b2f05a2ca099638c,26051426a1c774e4b99aa9c31c555512496c6d0e61940b3b39603de7781344eb,84c762fc75951f0287f6ca0732c31c17e1569f084fb303971fcc2eaafd181744
e9c125556526d4e2e0816554151068dc,287bf690b666bf7ac460f53beaba3fb28e46f852f6bb0c40faf5428319d33f1f,7c42c30fc563aa106937196999b95ab3ab4d5f155f806e0b05c265070c97d4cb
0a3feab94428423ab7faf2b7a594143d,a464853d2aae2695c799cd068e1d9f27e4f8fabd48dc7f3b1c4e6a05575db6d3,ff9a342cc26d98953be57f4bd2177060de1026b9942143ccab88e5a53588c5b4
c6728ae17d92ebbfd2d3d712705ba2b6,d898ffd396377254a30d6cc3e30fb74bff48693297a93bb9fca76f0a6e43e0f9,c4ba8348928e3f32685bb28a0c930d504c46fd84a4168f317ef1b5d6034dc5a0
62b59462e8109c80b856c490b943673e,3abbfffc8302f9ece81576c5d1a34a135585f000cb0a763f23db64c72fccd595,7f2b25b153c641ea18c0e4f7129db081e3d08cd3d0540afb386fe580893e5dfe
22baf78556b050328fb8391232db97f2,96be941691d5294794a3ec1eeb5833b7fe70aa78575add0c8fe4daadf7301761,461162b28c72a295a26b619bab6a936e85b8879059723f5045d2eb4071df97ba
756995698247958edb8c68df649538f4,4fc6075916070ee9bcf66e028226f8dc9269940b05bf53a947df9fa75b29284b,370d4180adedde165d764b0a9ac2e65de50f05877afd6061f0a35684cbbc4e31
032d50f6ed4fce7bd9a160cb160c5e96,a0c396b2c6217a83c64df898efc57eea058a4c92bd0ce64bad7c98bed1b196b3,feb650450e7dd469228f103d37d6fad8fb2a3bd3841ad719472e3dc13c4cf7a7
0319d2668cd851d69524b70df1084aea,095b695b89087f759ab138ce6a03c6f2fb67c51270a66bbf79532cc1fe5c599f,46d5f9312daf4fd810aa06710509ddd5b2d2d5bf55100f5a1ad2afdcfebd5edc
d0c80a5f972028e1e19b82850688c9d7,615bffafe22e760485898aa2c286b80d8e108887099498daabb402ee1a47c48b,1330d706c2908541b061dca46206e81496e6fbc5e7742dbbd25e30190c4f60fa
6ecf0983022b0ca3415851680705538f,77c92f8f68aaa7925baa17ef9344e393697b9324558487ef9d49dfafc4f5e770,0f1e1f86e444b98fc24ec26ebb76e1d4071b2104922fa8af6821128cadc0cfe7
bd1a85f1464600aefbb4020af97466d8,a3a47b7a99c561a13220e47a481abdeb85eae836b913a66724e8d9fdcc5bd078,3f4deda9908462548d78f779ef06203d260018cd289bfc3cacf1ba777a0194f8
12745914ee857dbb7b9c30516d8c4540,96c3c1b26a9ed4298dd7a83deef588bf6af2f0d5ed146fa681bc2bc852c4bf69,a9ec25f3d63750a987cdc43cf23449b06c622995be9351400c6ca1374f651401
1a892f0efc72881803e946f2ccfdbba6,f08e9b2a7a612618d3d732ca31a080f44776e850488e52b066c2e8b569c4ccd9,dbbcfefc2e08ed4da201839843c474f90191290ab5ab1b7badd20b3a15644305
17a6279e4c5e7911acbeef6a60fe3425,4754fe8649d14a399d750fae5e449f3e0318c0985b216b11d1bf84f11cca6aaf,91ff01da5c655c63d9d709c21a3e4b01bc560b73b7cea5e6a35ce0d1430a2013
8ae86ba490ba618711cbd48acf81235b,9c673f08a3a999ad96b12a2cd28b5f7a01c5f4784d635357a837e50c4b16e769,01e18579bafaba07506ab1ed06c7877cc9b925f7853a9871d43f09a6920eca60
9c22b0131e8c6b09f8e1c6f3a2d9c743,944eab14063261181b77f0bcdf317a56d8fe5fc934affa0e10ad5f8c149b2af6,d5c79a67b98cc17a7f7b7f764946ff2725d5a638c54053dcaf2228294870634e
d7b351620fa138a711c559f67f8bebe5,f9bb1f33a22a423b80ced82c35fd359341ceccdfc7c0e81071492a78667b0a30,fca9a90be4364cda3a169ae38803e179b686ca83d3ad9107920eb8feca5146a8
76be96294b28a9cde3d7570a84b23d19,46013b76bf6457e4eb7f1b2472186a7e195c3ed7be2cb4f50a604ca615d346fa,d43640e8c3dbeb3ca297f9a43c957a084e27ef3ca9b8bab1f78ec197b55441d3
1ecf7723f18a69cf9f504860fa697444,e0df817f520c116788dc412cbf5632a587c2e874f0393de9c60f3792a0cf45bb,6844ad20f153628fb414503550d1044c4a9e90ea7fea428e43759ffe4971e896
e5ceebb9b7ab0618b678648c95c3596d,c7ba9ac1f0459af9a008b7d4e79ec71cac5fd13b17707a44ac4859937afdb6e1,63c1a971eb9ff66390d7b1a76e222a129c3ed6854ac2f2403e3063bedfa3ecee
6dd22b9ed273f6947d4f70180fe66ed2,f0d5d0e03cb07d739abf01daa1c82fa4925802b1b05d6e50c42a5825724b18b4,84d3ff88fc6c9763bc93cb9e7c66b5fee994e7edf83280527a069eb561d85ba3
70ace1af9b5e6b89efdf4e23b374df70,c8b7d91a2d139e518908e2d3cb0dd8d5058711d945a2731a553f98fa44d04a73,09ede54be41579cb6759e7889f1322111380c8c4a9cb4963d364eb79b810090d
f63108c6ceb0447d28f93c674564721e,b9ecb96a33e3eb9010ec7ba226773be9191adef60deffb41feadb017739eb074,be9b1f642af69097bdc5787a8e8f728afe7e7fb1df1cf671e6a6a29e3e473209
f2a0b581b5e03a94c22bc4f384fff5ce,20cf772b378cac20037ee0ecc3a811b0ef0ef999e095fca4037dac613c8baaef,616ccd7187432009bd2f11a0753bce4ed84aec85f4a04ec5badb7b9fd7ca2304
fa21dbfcd86b69f49272eea6036c889d,1a0c36bc0c84b2962e103318f6ce52b5007488c52a4d0064312e236a58098bbf,064608f09eca8c448153e78b48bfdd5b6c56ed7f9116c70605e7e4374e0dfdee
9bca532186ecd6050b7a8519da1fd1bb,2c89cbaadd484ee15efb405c004a21ee7f26546ac9c6c3b1a7fe7244be221f47,5a3977dbefc4b30e60af7d8d565052db04cd74320270784e762604601f3ca49f
76d94cfb42871411e882f24245fe833b,67a40c97a7e64883f1f7cbeba58e99be53e366eebb9d38c2d50f4cb8061f8261,2f6373142b752d253df4e97934a619eaf7ab4cbb819d60b3ebd4856f78abf72e
7ac9e9fd776c4e1640b2e387b50091a3,1bf9bedca81c4e79d64e5f76fc80a224e4ebe4ffabd9fab37b1bba5ecc5d0b47,70a0d02cdb0bc1faffcb014efa8481510041e70d53545182bfdfc87c1103661a
78dd8ad8824d40db07fa5979527e7c4d,853ef550b8bd1098bf6768183c02c127214d0ee42ac72da2321dc93fd369b3fe,59b0e676922e7240bdc6c8dacc5810b3713fb96a463315d820fc019b48005ee8
50a15b6618021fe63379d0881e3c9cf0,bc078ca944500835bdacf4105f6afdc08915f68b24642c1412dc10c3cf5ad104,a1beacb3ebee2bc2735a339dcc39a74a54ccc4d96f54a66bc75c902d31ffa3f4
cd4cca80ab897a314421c60c246ebe6f,0fbd09811f85be4336a67bea74711d5bef87d3eef797163c1f7e2c9ff34f433e,1a97d2d5ee10874b361e73ad377490af5f352a2c941e41706cc5c51478c69ecd
c5c445b020e3fa47ec535065d80b7774,97a7ae9731622de4cc59fb26e16e17e0214418f9588f828fcb00201cab7ff0d8,d42f13a7992746e46116d143eedfa2ea1afbd7424d7071d24de9773a2403abeb
350f9794259e885e6f1761802afc5739,dbf24980faf6c645719145d101ce179f9b3ec8c50c5251a36819c360b9c669c4,aa59a0cb7049903e3151085bd7612c6dc310f949c04a995f999a41eda8927903
06ffe2dab2708f1342bf38d5ef9f1314,2c3ab8cbf0a9076997a1bbb298340cedf03f50ee085182dad97cb0a930713ff2,d6a7b422e4172ddc3fda32238c602e440b473ecd9cbd8f124fec97ac8030bd55
805e69a906868829301b2f94dc902e8b,5e43cc436c735aeeaf4f8aa29122ab0019ea3bebcff0b9368ae0169ba9b28274,7f616f01442590e5740c623dfcc7f0df9f7f319582aa2b5fb01b3c88f8d47095
5ef44984e2cf37d53510ca8163c3f746,cd01d72a0ca56b8d0eaa780ad67932d720411a6cc6f8eae4487732e0739c4438,ad87c22ef1bde90434183e6b1ecbd292816a7134900aecf2c4cdccd15250e3f8
0bb4d13aa6579673b742943c6cc44aa8,157bb1940845b7e3aa046da860e3a9d685dc80d3627dc75d96796d6459bb8bbd,926f4be79a03dd649a937af7415eb800ed9c0461f74e33d0a58c6ae609428d8b
9717a145ef0c1ec0692dec2261a93ccb,423c2817a7a9a7d788be02fa55a1addbf36a0a4550a5722ce0fe5642fbd7809e,903b6e56f1de70ba3aaa2c4941ca3ba65a7029b29d5427c4e52bed7c8c549ba6
cbfe76d0a858f5e2203f940a86017bc2,79a1321d98faa7f8093980ee3e0292c42dc2914826decd8e09315a9effa5218b,7884fadb9ab11e2679e5889921380b70b1e36f5e0268ede764e78d467ab53d52
83640f3012342295b20fdfe5182605e8,81bcf63bd216ad4f2e0d06d57da52e26fe570343c642d826cb9c31a927de7731,eb2b5cf21a2851e14d858d245c9a797fca07c898a0d0c60eb9c20916363b5f83
cb019593013da5dd1ce5964f03ecfc2e,5e4a9c0ec2582f14f292cac8e7f232fde521f84a378d19f499424a3ed96f0a11,f5b3d0fa46501510fcc381ea8d536df653806c9c48d52e4428374f160aa16bd8
cede03da8733ca9d2bc24ea9ebc3fd07,f8c2fb310f7c1965cbdff5ff3c46ecdb23d693554e8cec03d7f6ec8fbf020b34,fc6452a01162e3865d444a00c09fc13b71eedae23782931aeb3960c61372c613
1c3136d379ad51f6142abed7df8f4a0a,4aac59a1f04f3bf1d282902ee1488445d05dc9ae66371858540ce07fdaae4019,f12e3c6620670cdf79d33f53d7236029e322794fe499d3cb43361d53e2eb3317
477020a70f2b0dfe89d64f32fb5968c8,d381aa3fabc49e55d95ff25be98163e702135232c16c613b6ad5353ee2da0843,aee3926743970338c5ec75f1f66f33e2ef14fb67966c90abfb87b9b3fba52a6a
60410ae513a7b7b6eceda4985b71726d,2f155e00aee4d8823cc23a50f483cb247826106ed405ce00f9dad75c64734df7,533681a536940808ef438a3793f356649330b55be1de19486fd54ed23b921526
db8af5ce83d45fe09c0b93d5a462aa03,3da857d3878efb1707ef2bd4aea12071f57491272a1cd2ccbae93e3fdafa4165,5e86f5cf25724e0ad04ba4118cc7cef7399103973c8c0158559d57a14df799ca
8694b6e66e51bb74f45d33a23f8b69ca,9578904051e29f4f40fea2bb4e9a2f0a1f0ae44f8e2f4c3b6adc3e020490bb7b,433bdca5b0cd08ce4159d2a98f066d7d83b40c6d2669b7518ee9e092eae78239
fc547c9a3b289e547640ba88a2ae1054,e7f3cb2e9f5db07e52b98c70453224c9ae38ce70efd200adfdbfe58809d7dd92,a050000f76d0e26cb4ad046eaab6c309be6ac1860c61482045487ed2771c95f5
f4c039facb6703d5860a286af91c7d5a,4a423c4ab83a9275a0af98393de40a04aa312aab4f52b78dadc2f5535bd0eeb0,91cea77d048a6b169e8f7d2434a3fb6f98eacfed500dfad01da9f34a08f62d1c
113892fcaed56685798f4f95de8bc56b,879b3e64bc8d0801958ba8e759a8a3ffe1146fd7a3593845ff0d9d5440dcfbc9,a12145c70fd2fe785edc4284e996b7be5945068da3850bb9b023eff24878b3c3
069955cb78f1bc7eec45ee806ce67504,b581ba07ffd3bc68b8ce1d09d832ae2f6fc995ab3545e67e1849f3709766757c,daabf5f3a724d53c852b9a7c375a8c5a011c2e5609cd5868fe0361fe2914b945
d8ca72e410b9f5af0d364d4a3febbb2c,a024b9fe5c5f061417afb507a91b38c4fdf38929772674cfa88c5728e9969500,a541d992d0f913ba2e81971d37031749e2329cf6067e274bf1d11d58046658c2
726d0d6c38785515049d4c421bfeea25,aa4843b5c9ebbb0fc2090a8e6230c1dfcc0b27f15322f7cf5a90c49be9f0207e,22251a34fba86f09e42c57c1e60ee0f1334e0f116ecf9aaf518e4c654fb5439e
fd22feca79a7e3e429ab5901aaf7878c,3277cded4b4b7d50b92c0bd40e90ff52cbcb1d7ff246786d08f35e1dfea010be,546261e66ddfbdc44d7dd122c85219c91b170042c76717e28e55e7db1a250506
8676297ab8277fbe37be8e917e5b5a3a,e565e5954d14b67d86b7a229c88d1d138c9a9de1cd7782823d7ed57a3188f7c0,dd95ecee4bec450029f2fdc958a016da41391ed96fad3808713eeea59f39b869
ffaac6d7c4fc81dad45831318f7fa2aa,36d8ec7f00b3fcf96b6d236ff6dcbe674dfbf1fc8840fca5f8f8f75269c50246,daf0dbc92d332aface1df8b38b4a3821826cf6085a12749a4cc32228c2e6d8fd
4493458d8a6033f222788c7d148ac32f,7c605e9918c3dd053accab9b80bc20041bf101ebfc62e6dc1823fbd825a26657,bb6dbb4ca31d0591030f25b6fa99bfe164378444307989767b0b27bae062e3c8
79ad1ef36a3ed6f6e56be47805e193df,49ec3f300faccadd8722a9a4d8eafc64fe7d7bd96a16fdd4919f61d51892ca49,e361cf832f7c51a0ddbc56828f563e634fe3dc67f2ba37cd72e252e3f19da2f1
33bda11e295df0bc3f24f95967530302,51d9b589e8dd699c6380df831524b3ef7e7e449086f0849f834a71a4431a828b,5ec65c26fd5446a2096e75efc70c955290a32cca60dbad7b4d72e0c29557bda7
58e1c54a1f97493eb7f2d3c117b4fc7d,d1381fecc87df84a1942ca57e6116cf98f522751a97a8574e4f43ed3d649b079,9031d9d1ee0390eb7a149d715de1cb13d69deea4864f26a99fccf541c043c06f
e5b3a6a7577baf7ef84cbd26727dec87,ee66cb1f0b33293a2b4467614678d76d3491a37b3fe7fae50673f65528bed869,a2308cdd0b73a5a4d39a8d2962d477044e1011c2f82b29a3dbaa6d6a1d3e8448
2b380cdfc2b770469dfbde377cfc5229,80d9bd4dd2a73602eaf07a890129229e6c7a9279ba82d94c3a888521ae2b13c0,90243fccda46d34e489a4100c3e534ae0366fc1fb9fa94d7767d4cac7d16c769
93999e2244621b0bc9efd085f5790147,e78738c792f9f43ef695f51af5ed2c4ce833eed3e2c6e760a85baf67eacf81bf,ca036a15732b4a888f9dba0ce5341d62e8ef173b13510e56705e3b155b9666e4
d9a5ece8e2e57d71935f71a5363a58cf,fcab2bef150e273cae7032d068bbf07904d16fb6e88c521b2ff01718033af9e1,a72228168b8cc1a171017a66ce5213c9eb62e48b41861d6aabff53e68f0fcea9
a7e312686afabaa618ee7c753bbcc028,d2b3cddafb4e8e18947093c37455b75bae6b31ca441c26603781b3f1b38f9a3e,2b3789b34ce635047cc4615b9e9ebd97d9a3f06cbf9e2f2b8f610c074a895b63
7d0080400cca866a92aca79e1262bfd2,43b75d9d3d019b31b1ad7cc2b90cb4f7aae0ffe1d4d71840caa527127da8ecff,1b67404b17e5cf9c446a1d19e31e13e23521fbb9217b1dfa6a8c3d499c6d89ac
dbc8c1c78220e07dd5f41b268ab292c1,0ca4044fd0b3d0150c114a2a85f3796bfa6775ac3b59303b0f6568878048e28f,7a3cf77cacaee99f3f81cb71f416082ac3e2dd9610c193d428bc863552d368af
c424ef3ae9535cbe708800b0d99cb7a5,c596405dced4c33ac1734e1159ea07c3c05fe56a35d03ec6f08a565472699899,9544cd7c23ee268454ab256ffcdc6d645c3e48dbb3de482d6a445f233265a708
3995a6ee20356ddbc8a96b70492c8fdf,608f1d8423a1a41233ec27e89ea0c6acd0fe290c5cb0659b23fbf0fd04287703,64e36f8b348f708fc04eba9c2b75e80e63b97b1d65ee763e56c3454e3c3ae6c5
92c19813ef3539d9da6afae1af2da663,d15d3f1ee71fa3492fd59416023388c52cdef888f20d95e58c5a718470779247,331ced9c1830303143780008b73f7f73f6d7988396951edd5a561546d4e9f2b8
ed6da942e72ff97ff8efe568de450e4d,dec65843012ffcb6d98e7f2717a9476d26b8234e754e0740f62af7a2a3c40b51,23355a72a11b0ca8e136e92786e67158f88e30bb4a36bac51a8db5a94856d4fd
e9215daa3825df8cdd4a09075860b1e2,4db19e9ac7c7b7fc53c4f663e158d5b993117851296e9fae542bf7f55b342c42,d1ff8d5639b2d88119882ed5ee3d0d64d8378880bfe5f9d82c3f496b178b3f85
5ec2472e41da9db18ddceeec0d6002a0,bfb2b17696d8eaaea0d30c7b3d7a628b2151561a98193589ea1ca532954ee2d6,27022a2dfc7c21dd77f236e6bc07e8912b444c6d07cb308c06b67a3a108de5ab
253cf22e86ffcc48a9a270be6ef25186,85e9f1aa4c631e32c56cae7f11e6eb011be6b97ffc6086de4d90e71994cfdc45,5d39c250ce607b1b2e0787d7939da8ee1051d00926676ad14a7fbb6a6f5d51b8
147fa3f80b0682706e73446f8255061d,05947e6b2b0435c3bf5c21ee25e8efe3a7390491aca62cf26cd78d6f120fc522,238142eeacc61572e37f60d15331f7aa0244c9c4c884f14b6f448c920ce6c993
add0098e6aaa74e02a63d765e4593f03,98e09d9a8d602eb21258c09d6f94163cec49eb134a2eeb47878e0fdd204803ac,9994fcabff98a2f024bab72b7e3a6114f1a0366b4a473ce718b960d8b0083da2
